# Case 2 parallel whistler, electron product-bi-kappa (Guo et al. arXiv:2606.14439, Fig 2)
# PlasmaBO: BOPBK (N=2) for kappa=3, BOPBK (N=1) for kappa=7; BOHH (N=3, J=10) for Maxwellian; theta=1e-4 rad
# k*lambda_e  Re(omega/omega_ce)  Im(omega/omega_ce)  kappa (Inf=Maxwellian)
0.1	0.07915409807826984	-0.00047759304771713716	3.0
0.2	0.3561595940059809	0.20352608060480906	3.0
0.3	0.4075273037964326	0.4751815250626288	3.0
0.4	0.4436461492791236	0.6704984727260987	3.0
0.5	0.4799312800378805	0.8211813286811662	3.0
0.6	0.5166587163183466	0.9342562351081372	3.0
0.7	0.5528096733847542	1.0133508683349863	3.0
0.8	0.5874413944234784	1.0616418085817105	3.0
0.9	0.6199192595840772	1.0822989394395084	3.0
1.0	0.6499060888866209	1.0784335404765502	3.0
1.1	0.6772919476784051	1.0529808250116588	3.0
1.2	0.702120116935496	1.008616607489134	3.0
1.3	0.7245266436460098	0.947719479223453	3.0
1.4	0.744696538544938	0.872367419625657	3.0
1.5	0.7628344606452873	0.7843553393556906	3.0
1.6	0.7791463871592496	0.6852230605334999	3.0
1.7	0.7938289787138368	0.5762868675158774	3.0
1.8	0.8070640413950702	0.458670635845207	3.0
1.9	0.8190162062087026	0.33333449263362325	3.0
2.0	0.8298325370874914	0.20110015636586157	3.0
2.1	0.8396432210079051	0.06267277466531834	3.0
2.2	0.8485628231578816	-0.08134057354716354	3.0
2.3	0.8566918188857271	-0.23041535306644229	3.0
2.4	0.8641182073752995	-0.3840965738228324	3.0
2.5	0.8709190376760121	-0.5419879205258155	3.0
0.1	0.07988399285862799	8.394395845954729e-6	7.0
0.2	0.33644514164704714	0.2118996826917724	7.0
0.3	0.38308548187157127	0.46339287743838725	7.0
0.4	0.41856338209026595	0.6452438948993483	7.0
0.5	0.4546741318262966	0.7832939301628488	7.0
0.6	0.4913804614781308	0.8833320763873027	7.0
0.7	0.5275914482509819	0.9485001424515604	7.0
0.8	0.5623388806730956	0.9817310106551564	7.0
0.9	0.5949754777851932	0.9860624109350328	7.0
1.0	0.625155619164527	0.9645364795306904	7.0
1.1	0.6527626138032089	0.920058959956711	7.0
1.2	0.6778339153981865	0.8553024078302817	7.0
1.3	0.7005004607511737	0.7726597184128936	7.0
1.4	0.7209428119929759	0.6742348247505879	7.0
1.5	0.7393618214379785	0.5618560921624761	7.0
1.6	0.7559602680124771	0.4371013645234029	7.0
1.7	0.7709321806041168	0.30132744307843595	7.0
1.8	0.7844572119289026	0.15569980718203488	7.0
1.9	0.7966981496659353	0.0012202025726819096	7.0
2.0	0.8078006379527466	-0.1612487364865728	7.0
2.1	0.8178936276044227	-0.3309622180345857	7.0
2.2	0.8270908450610295	-0.507274966213189	7.0
2.3	0.8354922628833514	-0.6896257592035662	7.0
2.4	0.8431855406031555	-0.8775244713856114	7.0
2.5	0.8502474163167817	-1.0705413069392418	7.0
0.1	0.08016622698826441	1.6159234019846294e-7	Inf
0.2	0.3239530485485943	0.2227044613832575	Inf
0.3	0.3626632122439713	0.4583080690469421	Inf
0.4	0.3961897282412124	0.6285611352771499	Inf
0.5	0.43137777183943304	0.7557194237292213	Inf
0.6	0.4675099463313278	0.8444942629046237	Inf
0.7	0.5033099709931659	0.8975404833581774	Inf
0.8	0.5377432906809559	0.9175213803237523	Inf
0.9	0.5701342582272578	0.9073120296508104	Inf
1.0	0.6001228423884389	0.8698550516415071	Inf
1.1	0.6275835119306861	0.807998131023159	Inf
1.2	0.6525472693972959	0.7243845548945784	Inf
1.3	0.6751397614088389	0.6213984142779534	Inf
1.4	0.6955369585548301	0.5011494642384863	Inf
1.5	0.7139356522367656	0.3654822791187234	Inf
1.6	0.7305350264445968	0.21599818839062784	Inf
1.7	0.7455258825602306	0.054082458767212786	Inf
1.8	0.7590849001851655	-0.11906783428987261	Inf
1.9	0.77137226940513	-0.3024176269143267	Inf
2.0	0.7825314254480856	-0.495070149190028	Inf
2.1	0.7926896863839938	-0.6962460370083914	Inf
2.2	0.8019593181379814	-0.9052655384409093	Inf
2.3	0.8104389249845916	-1.1215335183890076	Inf
2.4	0.8182149569715403	-1.3445268114793296	Inf
2.5	0.8253631680293931	-1.5737835819766233	Inf
