# Gary et al. 1984 Fig.1 right-hand resonant ion beam, PlasmaBO (N=3), theta=0
# v0/vm  k*vm/omega_cp  Re(omega/omega_cp)  Im(omega/omega_cp)
0.0	0.01	0.014220081808534686	6.428214664263832e-12
0.0	0.011	0.01565880568313953	-1.1507702376004619e-10
0.0	0.012	0.0171005542048637	-2.8684307149578666e-10
0.0	0.013	0.018545323546155908	9.766208839305303e-11
0.0	0.014	0.019993110936338966	-1.705135805461497e-10
0.0	0.015	0.021443912356130378	-9.905646110513584e-11
0.0	0.016	0.022897725011668514	-1.2103966057478047e-10
0.0	0.017	0.02435454556873879	3.0708668748480735e-12
0.0	0.018	0.02581437064814279	-1.298603178117031e-11
0.0	0.019	0.02727719769752932	2.748453401220962e-11
0.0	0.02	0.028743023124528786	1.2141729941981295e-11
0.0	0.020999999999999998	0.03021184420498824	-1.3176650119380174e-10
0.0	0.022	0.03168365769638092	-1.6933659350047257e-11
0.0	0.023	0.03315846140822409	-3.7731181197669563e-10
0.0	0.024	0.0346362514043535	-1.3546844149615385e-11
0.0	0.024999999999999998	0.03611702574120814	6.254843416433792e-11
0.0	0.026	0.037600781528766114	4.481291245912054e-11
0.0	0.027	0.03908751588010297	3.80190101774813e-10
0.0	0.028	0.04057722724572547	2.9303206738845214e-10
0.0	0.028999999999999998	0.04206991132768734	6.53097814926336e-10
0.0	0.03	0.04356556719061931	9.755388235051568e-10
0.0	0.031	0.0450641922805101	8.445542616950934e-10
0.0	0.032	0.04656578320530609	1.3173618751268426e-9
0.0	0.033	0.04807033850918867	1.6034043496221838e-9
0.0	0.034	0.04957785572985192	2.1574708368552384e-9
0.0	0.035	0.05108833312984483	2.1863220087321704e-9
0.0	0.036000000000000004	0.05260176756159378	2.936260380660687e-9
0.0	0.037	0.054118157992752	3.322387265797644e-9
0.0	0.038	0.05563750217525841	3.559379852028717e-9
0.0	0.039	0.05715979829663471	3.5860784054365226e-9
0.0	0.04	0.0586850439658295	3.943674452156231e-9
0.0	0.041	0.0602132378630026	3.887433889386808e-9
0.0	0.042	0.06174437823036792	3.7217856854354845e-9
0.0	0.043000000000000003	0.06327846339324508	3.1990338963082415e-9
0.0	0.044000000000000004	0.06481549146486966	2.538982138244176e-9
0.0	0.045000000000000005	0.06635546114482738	1.5147564151969315e-9
0.0	0.046000000000000006	0.06789837069289846	4.4065376660889953e-10
0.0	0.047	0.06944421931831884	-1.3490238674146795e-9
0.0	0.048	0.07099300521788186	-3.4297917995692785e-9
0.0	0.049	0.07254472673110736	-5.313288652663062e-9
0.0	0.05	0.07409938405891027	-8.259903494506033e-9
0.0	0.051000000000000004	0.07565697495185247	-1.1263528066476904e-8
0.0	0.052000000000000005	0.07721749867064796	-1.4301673799698764e-8
0.0	0.053000000000000005	0.07878095466001514	-1.7651325041521745e-8
0.0	0.054	0.08034734196816853	-2.0958779749172622e-8
0.0	0.055	0.0819166601274994	-2.4325656804569113e-8
0.0	0.056	0.08348890891308995	-2.7706879343018028e-8
0.0	0.057	0.08506408843086763	-3.1282324322787295e-8
