# Astfalk17 bi-kappa firehose, PlasmaBO HH (N=2, J=24), theta=45deg
# k*di  Re(omega/omega_cp)  Im(omega/omega_cp)
0.049999999999999996	-1.7972652052959383e-5	0.003965158265480859
0.06999999999999999	8.997044228020408e-6	0.00743835661768456
0.09	-4.904547425619874e-6	0.012150407713089121
0.11	3.901281669167501e-5	0.018115037257331906
0.12999999999999998	1.1888605468213822e-5	0.025477684929589444
0.15000000000000002	-2.2267493118858706e-5	0.03446479162764582
0.16999999999999998	2.1219774234975127e-5	0.04456949743569043
0.19	-8.181467581555184e-6	0.05338921562964207
0.21	-2.190930169089751e-5	0.05934331653900546
0.23	-2.248730929700526e-5	0.062430123777348044
0.25	1.5136509359951074e-5	0.06238607746344297
0.27	-9.843119602182015e-6	0.058374575771676575
0.29	-1.882923915879783e-5	0.04966606954617314
0.31	-1.0960478696749869e-5	0.03555360909775141
0.32999999999999996	-1.4490965610995046e-5	0.014973114756099649
0.35	-5.3325184446096324e-5	-0.014808096410166945
0.37	6.446953912688687e-5	-0.07742654741485855
0.39	0.06100707340046628	-0.09935868801378137
0.41	0.09187974252690903	-0.11647641698726148
0.43	0.11913200763902614	-0.13472108503114316
0.45	0.145122622089055	-0.15430762954946173
0.47	0.17069186379289955	-0.17500863412545442
0.49	0.1962384379986764	-0.19692521084897063
