# Cattaert07 BOPBK reference: krho, branch, Re(w/wce), Im(w/wce)
# wce=175882.00107721632  kn=0.005881508223911365  vtz=2.119854977946104e7  vtp=2.9904234489066135e7
9.999999999999999e-5	1	1.207109561126643	-7.62825489909881e-12
0.0038962025316455697	1	1.2072943431809764	-4.498766451177434e-7
0.007692405063291139	1	1.2078309997213115	-3.433343267863503e-6
0.01148860759493671	1	1.2087219166167174	-1.1280441608939833e-5
0.015284810126582279	1	1.2099711378555802	-2.6058455707467645e-5
0.01908101265822785	1	1.2115845005857142	-4.946458068582759e-5
0.02287721518987342	1	1.2135698133617443	-8.274200583761612e-5
0.026673417721518985	1	1.2159370690958653	-0.000126622760452077
0.030469620253164555	1	1.2186986835791946	-0.00018129810770103376
0.03426582278481012	1	1.2218697503648979	-0.00024641514550153963
0.038062025316455694	1	1.2254683028608468	-0.00032109682589828833
0.04185822784810127	1	1.2295155741935815	-0.00040398190481508064
0.045654430379746834	1	1.23403624434676	-0.0004932812975314701
0.04945063291139241	1	1.2390586619156179	-0.0005868477574536418
0.053246835443037974	1	1.2446150243670815	-0.000682256486073801
0.05704303797468354	1	1.2507414959492935	-0.0007768949871896254
0.06083924050632911	1	1.257478236581142	-0.0008680609840671
0.06463544303797468	1	1.2648693087163105	-0.000953067342413707
0.06843164556962025	1	1.2729624232804804	-0.0010293525438956137
0.07222784810126581	1	1.2818084818163769	-0.0010945942537694446
0.07602405063291139	1	1.291460871993716	-0.001146821935275761
0.07982025316455696	1	1.301974480157429	-0.0011845224439844745
0.08361645569620255	1	1.31340440014441	-0.0012067304454621744
0.0874126582278481	1	1.325804344027811	-0.0012130939228221825
0.09120886075949368	1	1.3392247977153855	-0.0012039047219436346
0.09500506329113924	1	1.3537110093541	-0.001180085755643818
0.09880126582278483	1	1.3693009443575452	-0.0011431305711338557
0.10259746835443039	1	1.3860233772882105	-0.0010949972451401078
0.10639367088607596	1	1.4038963062696312	-0.0010379659290401795
0.11018987341772152	1	1.4229258610658497	-0.0009744760424347257
0.11398607594936709	1	1.443105828966775	-0.0009069631780856017
0.11778227848101265	1	1.4644178496084845	-0.0008377159459209798
0.12157848101265824	1	1.4868322452777452	-0.0007687692367872306
0.1253746835443038	1	1.5103093751390269	-0.0007018441157088756
0.12917088607594937	1	1.5348013457683984	-0.0006383380903387131
0.13296708860759496	1	1.560253884512327	-0.0005793653944345318
